"location_id","location_type__001","location_type__002","location_type__003","location_type__004","open_soon","latitude","longitude"
"dc11911","destination charger","","","","0","38.2309880000","-122.6127030000"
"dc6501","destination charger","","","","0","38.8950830000","-77.0112830000"
"dc12130","destination charger","","","","0","31.5395180000","-110.2564690000"
"dc5961","destination charger","","","","0","32.3962300000","-99.7646420000"
"dc11982","destination charger","","","","0","43.9702780000","-77.4700550000"
"dc11994","destination charger","","","","0","47.7684690000","-69.6096350000"
"dc11528","destination charger","","","","0","33.7673610000","-78.7784180000"
"dc11670","destination charger","","","","0","33.7693280000","-78.7749740000"
"dc1835","destination charger","","","","0","33.4791430000","-81.9680190000"
"dc11605","destination charger","","","","0","40.1275530000","-75.4072630000"
"dc10982","destination charger","","","","0","32.3214260000","-110.9269870000"
"dc11761","destination charger","","","","0","37.8166400000","-84.7406260000"
"dc11897","destination charger","","","","0","40.1302900000","-75.4507250000"
"dc12131","destination charger","","","","0","31.7226120000","-110.0743650000"
"dc734","destination charger","","","","0","30.2619700000","-97.7424210000"
"dc3412","destination charger","","","","0","33.5135700000","-117.7480420000"
"dc6233","destination charger","","","","0","38.3896130000","-75.0644790000"
"dc6324","destination charger","","","","0","30.6844760000","-88.0739280000"
"dc12006","destination charger","","","","0","32.1424227000","-80.7627025000"
"dc11531","destination charger","","","","0","28.3358540000","-81.4806730000"
"dc12031","destination charger","","","","0","35.0384940000","-106.6188180000"
"dc11825","destination charger","","","","0","43.7139520000","-87.7594140000"
"dc5098","destination charger","","","","0","35.8468850000","-79.0414150000"
"dc3952","destination charger","","","","0","25.8885320000","-80.1255770000"
"dc11047","destination charger","","","","0","36.1571230000","-115.3351130000"
"dc11142","destination charger","","","","0","35.9494990000","-78.9954460000"
"dc11776","destination charger","","","","0","45.4747481000","-98.5090549000"
"dc11990","destination charger","","","","0","39.9711510000","-83.0024960000"
"dc13158","destination charger","","","","0","29.4736860000","-81.1241280000"
"dc347","destination charger","","","","0","40.0505210000","-82.9122390000"
"dc6051","destination charger","","","","0","45.5927810000","-73.7875160000"
"dc11873","destination charger","","","","0","36.9690070000","-86.4314240000"
"dc12105","destination charger","","","","0","39.2687177000","-76.2025573000"
"dc12441","destination charger","","","","0","39.1822610000","-78.5108710000"
"dc10997","destination charger","","","","0","42.4188789000","-90.4259596000"
"dc12794","destination charger","","","","0","30.6334890000","-96.3232180000"
"dc9507","destination charger","","","","0","29.9663480000","-98.9073200000"
"dc11751","destination charger","","","","0","39.6970310000","-79.1416000000"
"dc12363","destination charger","","","","0","31.4414410000","-109.9182260000"
"dc12178","destination charger","","","","0","40.7198690000","-74.0074470000"
"dc12179","destination charger","","","","0","40.7634880000","-73.9613230000"
"dc12180","destination charger","","","","0","40.7292340000","-73.9990130000"
"dc12534","destination charger","","","","0","40.7732250000","-73.9526430000"
"dc12978","destination charger","","","","0","40.7530790000","-73.9680320000"
"dc12980","destination charger","","","","0","40.7764610000","-73.9443630000"
"dc13026","destination charger","","","","0","40.7717940000","-73.9556240000"
"dc13027","destination charger","","","","0","40.7442440000","-73.9841160000"
"dc13029","destination charger","","","","0","40.7621890000","-73.9997140000"
"dc4739","destination charger","","","","0","53.5404950000","-113.4899490000"
"dc11795","destination charger","","","","0","26.8483150000","-80.0910460000"
"dc2874","destination charger","","","","0","33.9917670000","-84.3512290000"
"dc1797","destination charger","","","","0","37.8104870000","-121.9912110000"
"dc6393","destination charger","","","","0","34.4170550000","-119.6765840000"
"dc6405","destination charger","","","","0","42.5483450000","-88.5765310000"
"dc6237","destination charger","standard charger","","","0","22.2805028000","114.1715185000"
"dc13148","destination charger","standard charger","","","0","22.2793785000","114.1869236000"
"dc11454","destination charger","standard charger","","","0","22.3299408000","114.1929772000"
"dc12347","destination charger","standard charger","","","0","-32.7207370000","152.1429830000"
"hefeiexcellentmallsupercharger","supercharger","standard charger","","","0","31.8285640000","117.2312620000"
"nanchangzhongchangsupercharger","supercharger","standard charger","","","0","28.7207370000","115.7946750000"
"qinhuangdaoruitongsupercharger","supercharger","standard charger","","","0","39.9712220000","119.5498280000"
"shaoguansuncitysupercharger","supercharger","standard charger","","","0","24.7623290000","113.5456540000"
"zhongshanbaihuiplazasupercharger","supercharger","standard charger","","","0","22.5595400000","113.4565350000"
"calgary","store","","","","0","50.9951926000","-114.0742866000"
"palmdesert","store","","","","0","33.7188100000","-116.3816370000"
"handantimessquaresupercharger","supercharger","standard charger","","","0","36.6559080000","114.5636160000"
"coralgables","store","service","","","0","25.7351920000","-80.2569110000"
"dc12509","destination charger","","","","0","42.2808260000","-83.7586360000"
"dc12274","destination charger","","","","0","33.7439250000","-116.1994320000"
"dc12275","destination charger","","","","0","33.6421730000","-116.2506080000"
"dc12515","destination charger","","","","0","36.9599120000","-121.9695910000"
"dc12530","destination charger","","","","0","47.6486120000","-122.4068260000"
"dc12767","destination charger","","","","0","30.2583480000","-97.7252290000"
"dc12651","destination charger","","","","0","41.3318900000","-73.9883350000"
"dc13162","destination charger","","","","0","35.2941990000","-120.6531750000"
"dc13137","destination charger","","","","0","37.1615410000","-119.7482530000"
"dc12277","destination charger","","","","0","44.2628580000","-71.4578350000"
"shenzhenoplaza","store","","","","0","22.5330130000","113.9304760000"
"hongkongpacificplacesupercharger","supercharger","standard charger","","","0","22.2770400000","114.1643910000"
"nanteslachapellesurerdresupercharger","supercharger","standard charger","","","0","47.2827080000","-1.5499820000"
"aixenprovencechemindespiboules","store","","","","0","43.5127868000","5.4212674000"
"augustamesupercharger","supercharger","standard charger","","","0","44.3478850000","-69.7860420000"
"bispingensupercharger","supercharger","standard charger","","","0","53.1040890000","9.9819170000"
"erftstadtsupercharger","supercharger","standard charger","","","0","50.7963770000","6.7800470000"
"braaksupercharger","supercharger","standard charger","","","0","53.6182650000","10.2391040000"
"beijingchinacentralplace","store","","","","0","39.9091680000","116.4800600000"
"solihulltouchwood","store","","","","0","52.4124038000","-1.7815766000"
"lermoossupercharger","supercharger","standard charger","","","0","47.3948000000","10.8875530000"
"hanzhongdahanhotelsupercharger","supercharger","standard charger","","","0","33.0784260000","107.0496220000"
"nantongshimaoplaza","supercharger","standard charger","","","0","31.9193760000","120.9520420000"
"ashevillesupercharger","supercharger","standard charger","","","0","35.5314280000","-82.6044950000"
"lexingtonvasupercharger","supercharger","standard charger","","","0","37.7969790000","-79.4190070000"
"aixenprovencesupercharger","supercharger","standard charger","","","0","43.5106370000","5.4564290000"
"kaiserslauternsupercharger","supercharger","standard charger","","","0","49.4598230000","7.8215130000"
"tannersvillesupercharger","supercharger","standard charger","","","0","41.0454310000","-75.3122370000"
"aixenprovencelesmillesavenueguilibert","service","","","","0","43.4795463000","5.3657463000"
"nesiadalsupercharger","supercharger","standard charger","","","0","60.5849910000","9.9842880000"
"beaunesupercharger","supercharger","standard charger","","","0","47.0170890000","4.8365430000"
"vierumakisupercharger","supercharger","standard charger","","","0","61.1115990000","25.9288140000"
"salzburgpopup","store","","","","0","47.7921920000","12.9892770000"
"guangyuanjiahuahotelsupercharger","supercharger","standard charger","","","0","32.4248920000","105.8797150000"
"dc11204","destination charger","standard charger","","","0","-34.9407940000","138.6417020000"
"dc12345","destination charger","standard charger","","","0","-34.4664000000","137.6321120000"
"dc12216","destination charger","standard charger","","","0","-41.2179990000","146.4133780000"
"dc12839","destination charger","standard charger","","","0","-33.7808060000","151.1338100000"
"dc12904","destination charger","standard charger","","","0","-33.3109390000","151.5228130000"
"dc13610","destination charger","standard charger","","","0","-27.5937710000","153.2294480000"
"dc13330","destination charger","","","","0","38.9380300000","-119.9608840000"
"dc12641","destination charger","","","","0","40.3627080000","-74.6648510000"
"dc4077","destination charger","","","","0","30.2763400000","-98.4026350000"
"dc11000","destination charger","","","","0","38.4650490000","-120.0404200000"
"dc11501","destination charger","","","","0","38.8626370000","-77.0603460000"
"dc12407","destination charger","","","","0","41.0914670000","-73.4528590000"
"dc12176","destination charger","","","","0","44.2860200000","-69.3682690000"
"dc5087","destination charger","","","","0","41.2834516000","-80.4283713000"
"dc6381","destination charger","","","","0","39.8239074000","-77.9016381000"
"dc11032","destination charger","","","","0","38.4689370000","-122.8505630000"
"dc11647","destination charger","","","","0","43.6579975000","-70.2501711000"
"dc12471","destination charger","","","","0","42.2771180000","-121.8850150000"
"dc11532","destination charger","","","","0","38.9106230000","-77.0457450000"
"dc12108","destination charger","","","","0","43.1340250000","-70.6380560000"
"dc12391","destination charger","","","","0","45.4313960000","-71.8677680000"
"dc4899","destination charger","","","","0","43.1671505000","-73.0687762000"
"dc533","destination charger","","","","0","43.6430100000","-79.3810430000"
"dc5203","destination charger","","","","0","39.5233050000","-119.7809680000"
"dc11775","destination charger","","","","0","44.0851450000","-123.0431580000"
"dc12776","destination charger","","","","0","49.1933540000","-117.2790580000"
"dc3967","destination charger","","","","0","43.2524440000","-81.1505150000"
"dc12414","destination charger","","","","0","43.1725670000","-72.6091070000"
"dc12552","destination charger","","","","0","38.7906360000","-120.8882010000"
"dc12104","destination charger","","","","0","38.7463650000","-105.1781110000"
