"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc13345","destination charger","standard charger","","0","53.0821320000","9.9976100000"
"dc13631","destination charger","standard charger","","0","48.1091130000","-1.4007550000"
"dc15129","destination charger","standard charger","","0","47.3693190000","11.1626280000"
"dc15933","destination charger","standard charger","","0","57.0869680000","9.8722680000"
"dc18342","destination charger","standard charger","","0","46.9437320000","10.3597980000"
"dc18345","destination charger","standard charger","","0","48.0151700000","9.5012030000"
"dc19142","destination charger","standard charger","","0","46.6190330000","8.0055030000"
"dc19831","standard charger","destination charger","","0","46.8651600000","11.3095470000"
"dc19844","standard charger","destination charger","","0","46.5276680000","11.4055300000"
"dc19991","destination charger","standard charger","","0","46.4746580000","11.7429100000"
"dc21178","destination charger","standard charger","","0","47.5443270000","9.6822780000"
"dc15260","destination charger","","","0","37.2966810000","-121.8531090000"
"dc20442","destination charger","","","0","40.7798760000","-73.9585790000"
"dc11683","destination charger","","","0","39.0072080000","-94.5340480000"
"dc21150","destination charger","","","0","20.7690720000","-86.9656730000"
"dc13479","destination charger","","","0","46.0892950000","-64.7736350000"
"dc21432","destination charger","","","0","19.4127450000","-99.1651100000"
"dc21859","destination charger","","","0","31.9645780000","-116.6559590000"
"dc19402","destination charger","","","0","34.4183200000","-119.6713810000"
"dc17602","destination charger","","","0","31.4474750000","-83.5342050000"
"dc19905","destination charger","","","0","20.7667470000","-86.9554670000"
"dc20450","destination charger","","","0","20.5836050000","-100.4074260000"
"dc21458","destination charger","","","0","32.0944470000","-116.5874700000"
"dc22455","destination charger","","","0","45.0410170000","-87.2981400000"
"dc20526","destination charger","","","0","34.0501840000","-118.2570630000"
"dc20631","destination charger","","","0","41.9256790000","-73.9126660000"
"dc16712","destination charger","","","0","36.1395010000","-81.6731210000"
"dc20680","destination charger","","","0","20.5258710000","-103.2996740000"
"dc21157","destination charger","","","0","38.2699160000","-85.7483030000"
"dc21687","destination charger","","","0","33.9556080000","-116.4823260000"
"dc20436","destination charger","","","0","40.7449160000","-73.9802280000"
"dc20438","destination charger","","","0","40.7362930000","-73.9919390000"
"dc20443","destination charger","","","0","40.7682830000","-73.9611490000"
"dc20445","destination charger","","","0","40.7633200000","-73.9629380000"
"dc20460","destination charger","","","0","21.8757510000","-102.3038190000"
"dc20461","destination charger","","","0","21.8484140000","-102.2931710000"
"dc20690","destination charger","","","0","38.3666590000","-122.5287100000"
"dc20834","destination charger","","","0","32.6666510000","-115.4648800000"
"dc21098","destination charger","","","0","18.9359380000","-99.2014040000"
"dc21386","destination charger","standard charger","","0","22.3766140000","114.1820370000"
"dc17100","destination charger","standard charger","","0","-37.8093250000","144.7738980000"
"dc17050","destination charger","standard charger","","0","-36.7300460000","146.9567710000"
"dc18982","destination charger","standard charger","","0","-36.7362580000","146.9653510000"
"dc17177","destination charger","standard charger","","0","-37.8160950000","144.9547000000"
"dc19637","destination charger","standard charger","","0","-16.5099300000","145.4626700000"
"dc20405","destination charger","standard charger","","0","-42.5076090000","147.9149250000"
"dc21269","destination charger","standard charger","","0","-32.7833590000","151.3004030000"
"dc21720","destination charger","standard charger","","0","-36.0521160000","146.4559750000"
"dc22067","destination charger","standard charger","","0","-36.7693210000","144.3471510000"
"dc19767","destination charger","standard charger","","0","-27.7689790000","153.2519380000"
"dc18981","destination charger","standard charger","","0","-35.2509800000","138.5429090000"
"dc21270","destination charger","standard charger","","0","-27.5335520000","152.9686520000"
"dc21437","destination charger","standard charger","","0","-29.6942210000","152.9378530000"
"dc14328","destination charger","standard charger","","0","51.9235060000","4.4770700000"
"katowicesupercharger","supercharger","standard charger","","0","50.2545940000","19.0465940000"
"beijinglaiguangying","service","","","0","40.0169260000","116.4383690000"
"fishcampsupercharger","supercharger","standard charger","","0","37.4738280000","-119.6358930000"
"grovelandsupercharger","supercharger","standard charger","","0","37.8386790000","-120.2319900000"
"mtgileadsupercharger","supercharger","standard charger","","0","40.4940240000","-82.7128960000"
"eidfjordsupercharger","supercharger","standard charger","","0","60.4674380000","7.0682090000"
"dc21492","destination charger","","","0","33.0803540000","-117.0432360000"
"dc17208","destination charger","","","0","34.5331800000","-83.9864240000"
"dc17241","destination charger","","","0","28.0569810000","-97.0415210000"
"dc21685","destination charger","","","0","40.7773500000","-73.9583520000"
"dc14201","destination charger","","","0","41.7041020000","-85.0219230000"
"dc18137","destination charger","","","0","38.8071290000","-77.0593630000"
"dc5080","destination charger","","","0","39.0931470000","-84.4981850000"
"dc14966","destination charger","","","0","40.0465850000","-75.4137980000"
"dc17206","destination charger","","","0","42.4016720000","-76.5029040000"
"dc20815","destination charger","","","0","45.3049320000","-72.6379800000"
"dc21507","destination charger","","","0","41.7602950000","-88.3087920000"
"dc20704","destination charger","","","0","32.6454590000","-115.4694850000"
"dc21433","destination charger","","","0","22.1270370000","-101.0300660000"
"dc15212","destination charger","","","0","32.7829470000","-79.9322880000"
"dc14803","destination charger","","","0","26.1383580000","-97.1702990000"
"parisvelizy2","store","","","0","48.7811330000","2.2198440000"
"napleswatersideshops","store","","","0","26.2133490000","-81.8026540000"
"milanopiazzagaeaulent","store","","","0","45.4832480000","9.1896960000"
"poznansupercharger","supercharger","standard charger","","0","52.4002270000","16.8930540000"
"dc22485","standard charger","destination charger","","0","23.9082670000","121.5971020000"
"dc22705","destination charger","standard charger","","0","23.8976400000","121.5451190000"
"dc19034","destination charger","standard charger","","0","25.0131690000","121.5402630000"
"dc19279","destination charger","standard charger","","0","25.1276820000","121.4698550000"
"dc21169","destination charger","standard charger","","0","24.1495072000","120.6645398000"
"dc9816","destination charger","standard charger","","0","45.3346020000","11.7854100000"
"dc21092","destination charger","standard charger","","0","46.2457500000","15.1785310000"
"dc12251","destination charger","standard charger","","0","47.4962360000","16.2331140000"
"dc13381","destination charger","standard charger","","0","47.0901820000","2.3935280000"
"dc14913","destination charger","standard charger","","0","48.0961210000","7.3614700000"
"dc15140","destination charger","standard charger","","0","47.7428100000","12.6634290000"
"dc15541","destination charger","standard charger","","0","46.4780150000","6.8426050000"
"dc16607","destination charger","standard charger","","0","46.9991490000","5.8237510000"
"dc18238","destination charger","standard charger","","0","46.9998830000","12.5382490000"
"dc21181","destination charger","standard charger","","0","48.1448430000","11.5422500000"
"dc21396","destination charger","standard charger","","0","47.1722930000","4.9816220000"
"dc10860","destination charger","standard charger","","0","50.8623510000","-1.3132496000"
"dc12916","destination charger","standard charger","","0","50.6992180000","-1.9303970000"
"dc14057","destination charger","standard charger","","0","55.1852200000","-3.9111870000"
"dc20361","destination charger","standard charger","","0","44.9450330000","6.5531550000"
"dc10063","destination charger","standard charger","","0","49.3661050000","0.0778660000"
"dc10758","destination charger","standard charger","","0","39.4709930000","-0.3666540000"
"dc14757","destination charger","standard charger","","0","54.9230030000","10.2752050000"
"dc16438","destination charger","standard charger","","0","58.3719110000","8.6673950000"
"dc18200","destination charger","standard charger","","0","60.7958180000","11.0791260000"
"dc18323","destination charger","standard charger","","0","46.8270030000","9.2900150000"
"dc18643","destination charger","standard charger","","0","50.1020580000","8.5533780000"
"dc18825","destination charger","standard charger","","0","47.7884760000","13.0391880000"
"dc20553","destination charger","standard charger","","0","42.6999760000","0.9311970000"
"dc21176","destination charger","standard charger","","0","46.9677940000","10.1869110000"
"dc21177","standard charger","destination charger","","0","54.3397410000","10.1558520000"
"dc21408","destination charger","standard charger","","0","48.2612150000","13.2952950000"
"dc21868","destination charger","standard charger","","0","49.4090780000","8.6728260000"
"dc21961","destination charger","standard charger","","0","42.8704010000","-8.5822620000"
"dc22031","destination charger","standard charger","","0","47.6477670000","12.1787730000"
"dc22036","destination charger","standard charger","","0","47.3254080000","12.7981800000"
"dc22037","destination charger","standard charger","","0","47.5028600000","12.1902320000"
"dc10827","destination charger","standard charger","","0","47.1052490000","9.7405670000"
