"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc26682","destination charger","standard charger","","0","53.3623850000","13.0518300000"
"dc26754","destination charger","standard charger","","0","53.5584740000","10.0073940000"
"dc1568","destination charger","standard charger","","0","61.9043460000","5.9959470000"
"dc15125","destination charger","standard charger","","0","47.0328120000","8.4273030000"
"dc17495","destination charger","standard charger","","0","47.4901420000","11.0887480000"
"dc22083","destination charger","standard charger","","0","51.2349120000","6.9479680000"
"dc22519","destination charger","standard charger","","0","69.8063250000","23.4901470000"
"dc25852","destination charger","standard charger","","0","47.5105760000","10.4098660000"
"dc26833","destination charger","standard charger","","0","47.1498850000","15.6667520000"
"dc13346","destination charger","standard charger","","0","45.8852900000","8.5357400000"
"dc14522","destination charger","standard charger","","0","42.2447260000","3.1983120000"
"dc16448","destination charger","standard charger","","0","43.6609900000","10.9707260000"
"dc16988","destination charger","standard charger","","0","50.1009110000","11.6097790000"
"dc17720","destination charger","standard charger","","0","47.2306490000","11.4088160000"
"dc17938","destination charger","standard charger","","0","62.3863730000","17.3076070000"
"dc18449","destination charger","standard charger","","0","46.4187360000","11.2830230000"
"dc19796","destination charger","standard charger","","0","46.6744060000","11.0621210000"
"dc20426","destination charger","standard charger","","0","52.5086480000","-0.7132520000"
"dc20800","destination charger","standard charger","","0","43.4372240000","11.1869350000"
"dc22404","destination charger","standard charger","","0","45.8869820000","3.0680910000"
"dc22422","destination charger","standard charger","","0","54.3593400000","-4.5220980000"
"dc22661","destination charger","standard charger","","0","46.6241820000","8.0327430000"
"dc23571","destination charger","standard charger","","0","45.9154520000","10.8655580000"
"dc24689","destination charger","standard charger","","0","45.8222520000","9.0670000000"
"dc25879","destination charger","standard charger","","0","38.7703750000","-9.1257430000"
"dc25956","destination charger","standard charger","","0","57.7014810000","11.9735560000"
"dc26332","destination charger","standard charger","","0","48.7213670000","9.1448820000"
"dc27871","destination charger","standard charger","","0","36.4930510000","-4.7864290000"
"dc9644","destination charger","standard charger","","0","40.9596630000","-5.6630820000"
"dc13405","destination charger","standard charger","","0","46.1604390000","8.7835000000"
"dc16370","destination charger","standard charger","","0","46.0469260000","8.9008350000"
"dc17031","destination charger","standard charger","","0","41.1623270000","-8.6450220000"
"dc20290","destination charger","standard charger","","0","43.5091210000","16.4576400000"
"dc21773","destination charger","standard charger","","0","47.3277460000","11.1877880000"
"dc24167","destination charger","standard charger","","0","46.2853000000","11.4723310000"
"dc24226","destination charger","standard charger","","0","43.7151960000","13.2246760000"
"dc24732","destination charger","standard charger","","0","44.7948180000","8.2480050000"
"dc24735","destination charger","standard charger","","0","47.4040620000","10.2787020000"
"dc25342","destination charger","standard charger","","0","38.0859040000","14.7342670000"
"dc25880","destination charger","standard charger","","0","38.7704830000","-9.1257000000"
"dc26678","destination charger","standard charger","","0","47.4093000000","12.9800140000"
"dc26697","destination charger","standard charger","","0","48.3862030000","16.2155880000"
"dc15309","destination charger","standard charger","","0","47.7620700000","16.8011750000"
"dc15655","destination charger","standard charger","","0","47.0551530000","10.6096920000"
"dc15876","destination charger","standard charger","","0","47.2984690000","10.9275390000"
"dc16266","destination charger","standard charger","","0","49.3747880000","7.2895530000"
"dc17289","destination charger","standard charger","","0","46.8188490000","12.7543250000"
"dc17461","destination charger","standard charger","","0","59.2869310000","5.2447600000"
"dc18062","destination charger","standard charger","","0","57.3406840000","18.7173360000"
"dc18974","destination charger","standard charger","","0","56.5335280000","-5.4118300000"
"dc21892","destination charger","standard charger","","0","54.6473660000","-5.6563110000"
"dc23307","destination charger","standard charger","","0","40.6119740000","14.3406420000"
"dc23363","destination charger","standard charger","","0","41.1332690000","-8.6131730000"
"dc24123","destination charger","standard charger","","0","45.1658750000","10.8289130000"
"dc24137","destination charger","standard charger","","0","40.6202830000","0.5991220000"
"dc24170","destination charger","standard charger","","0","62.4727350000","6.8139480000"
"dc26673","destination charger","standard charger","","0","46.7016280000","10.0949970000"
"dc26786","destination charger","standard charger","","0","46.8755670000","15.9083090000"
"dc12366","destination charger","standard charger","","0","60.2423146000","19.9688732000"
"dc14892","destination charger","standard charger","","0","45.4118740000","10.9027590000"
"dc16908","destination charger","standard charger","","0","51.6291440000","9.9500600000"
"dc19955","destination charger","standard charger","","0","45.8482350000","9.1075630000"
"dc21246","destination charger","standard charger","","0","46.5456960000","11.7717680000"
"dc21923","destination charger","standard charger","","0","59.4826850000","18.0383920000"
"dc22334","destination charger","standard charger","","0","51.4686160000","0.0099090000"
"dc16318","destination charger","standard charger","","0","45.9910830000","8.9449220000"
"dc18214","destination charger","standard charger","","0","54.6623040000","9.9348820000"
"dc20132","destination charger","standard charger","","0","46.5680860000","11.4495380000"
"dc22252","destination charger","standard charger","","0","45.4434320000","10.7251780000"
"dc24701","destination charger","standard charger","","0","48.7192470000","7.2263260000"
"dc25165","destination charger","standard charger","","0","52.9351250000","12.4519130000"
"dc25460","destination charger","standard charger","","0","46.6246610000","10.8162210000"
"dc25499","destination charger","standard charger","","0","43.8729690000","4.9297890000"
"nantesavenuedeslions","store","service","","0","47.2505570000","-1.6184150000"
"portlandmacadamavenue","store","service","","0","45.4917940000","-122.6714150000"
"chengdutaikoo","store","","","0","30.6533000000","104.0820920000"
"dc27258","destination charger","standard charger","","0","37.5171480000","126.9056160000"
"dc26472","destination charger","standard charger","","0","37.2406300000","127.6113830000"
"dc26465","destination charger","standard charger","","0","37.5051980000","127.0041490000"
"dc26466","destination charger","standard charger","","0","37.5602830000","126.9807720000"
"leedswhitehousestreet","store","service","","0","53.7839766000","-1.5339451000"
"groningenrostockweg","store","service","","0","53.2230603000","6.6116002000"
"planotexas","store","","","0","33.0808750000","-96.8261090000"
"dubaisheikhzayedroad","store","service","","0","25.2018052000","55.2678045000"
"brugge","store","","","0","51.2030660000","3.2339890000"
"turin","store","","","0","45.0657220000","7.6893730000"
"warwicksouthboundsupercharger","supercharger","","","0","52.2191700000","-1.5012740000"
"parkroyalvancouver","store","","","0","49.3252310000","-123.1418740000"
"frankfurtmaintaunuscenter","store","","","0","50.1183960000","8.5273940000"
"stuttgartdorotheenquartier","store","","","0","48.7751720000","9.1809120000"
"hangzhouwestintime","store","supercharger","standard charger","0","30.3000960000","120.1081080000"
"dc14380","destination charger","standard charger","","0","-37.8155080000","144.9593380000"
"dc26838","destination charger","standard charger","","0","25.0213410000","121.5472910000"
"dc27589","destination charger","standard charger","","0","24.1567430000","120.6420240000"
"dc28171","destination charger","standard charger","","0","22.6857180000","120.3082920000"
"dc28376","destination charger","standard charger","","0","25.0334460000","121.4377750000"
"dc25704","destination charger","standard charger","","0","-36.3485750000","146.6880610000"
"dc26531","destination charger","standard charger","","0","-34.7474950000","138.6665870000"
"dc26731","destination charger","standard charger","","0","-28.7797780000","114.5831210000"
"dc25651","standard charger","destination charger","","0","-46.4042700000","168.3926780000"
"dc26778","destination charger","standard charger","","0","22.2884810000","114.1426010000"
"dc28158","destination charger","","","0","36.8430240000","138.1969770000"
