"location_id","location_type__001","location_type__002","open_soon","latitude","longitude"
"shenzhenlightingcentersupercharger","supercharger","standard charger","0","22.5369960000","113.9572960000"
"baoanshenzhensupercharger","supercharger","standard charger","1","22.5915060000","113.8830460000"
"shenzhenurbansupercharger","supercharger","standard charger","1","22.5585010000","114.1505340000"
"shirleynewyorksupercharger","supercharger","standard charger","1","40.8014876000","-72.8676033000"
"shiyanhubeisupercharger","supercharger","standard charger","1","32.6296960000","110.8815310000"
"shizhusichuansupercharger","supercharger","standard charger","1","30.0060970000","108.1205200000"
"sieradzsupercharger","supercharger","standard charger","1","51.5680900000","18.7672300000"
"simivalleycasupercharger","supercharger","standard charger","1","34.2694474000","-118.7814820000"
"singletonnswsupercharger","supercharger","standard charger","1","-32.5672190000","151.1748800000"
"skurupsesupercharger","supercharger","standard charger","1","55.4820940000","13.5030230000"
"sokchogangwondosupercharger","supercharger","standard charger","0","38.1808560000","128.6115930000"
"somervillemasupercharger","supercharger","standard charger","1","42.3875968000","-71.0994968000"
"songdoincheonsupercharger","supercharger","standard charger","1","37.3887822000","126.6427203000"
"songmingyunansupercharger","supercharger","standard charger","1","25.3454340000","103.0851710000"
"sonomacasupercharger","supercharger","standard charger","1","38.2918590000","-122.4580356000"
"southdennissupercharger","supercharger","standard charger","1","41.7020781000","-70.1515342000"
"southsfsupercharger","supercharger","standard charger","1","37.6546560000","-122.4077498000"
"spokanewashingsupercharger","supercharger","standard charger","1","47.6587802000","-117.4260466000"
"stjosephmosupercharger","supercharger","standard charger","1","39.7674578000","-94.8466810000"
"stpaulmnsupercharger","supercharger","standard charger","1","44.9537029000","-93.0899578000"
"stirlinguksupercharger","supercharger","standard charger","1","56.1065610000","-3.9627610000"
"storliensesupercharger","supercharger","standard charger","1","63.3159770000","12.1016570000"
"strangnassesupercharger","supercharger","standard charger","1","59.3767880000","16.9734740000"
"strathroyonsupercharger","supercharger","standard charger","1","42.9554000000","-81.6232000000"
"strongsvilleohsupercharger","supercharger","standard charger","1","41.3144966000","-81.8356900000"
"studiocitycasupercharger","supercharger","standard charger","1","34.1395597000","-118.3870991000"
"sugarlandtxsupercharger","supercharger","standard charger","1","29.6197000000","-95.6349000000"
"suizhouhubeisupercharger","supercharger","standard charger","1","31.6443560000","113.3017200000"
"summitnjsupercharger","supercharger","standard charger","1","40.7146376000","-74.3646122000"
"suncheongjeollasupercharger","supercharger","standard charger","1","34.9802270000","127.5625780000"
"suzhouzhejiangsupercharger","supercharger","standard charger","1","31.3874690000","120.5615430000"
"svenstrugsupercharger","supercharger","standard charger","1","56.9501700000","9.8655760000"
"swartzcreekmisupercharger","supercharger","standard charger","1","42.9573000000","-83.8305000000"
"swiftcurrentsksupercharger","supercharger","standard charger","1","50.2850690000","-107.7971722000"
"sydneynswsupercharger","supercharger","standard charger","1","-33.8704480000","151.2059280000"
"tacomawashingtonsupercharger","supercharger","standard charger","1","47.2528768000","-122.4442906000"
"taihapesupercharger","supercharger","standard charger","1","-39.6787850000","175.7973610000"
"taizhoujiangsusupercharger","supercharger","standard charger","1","32.5630030000","120.0121330000"
"tampaclearwatersupercharger","supercharger","standard charger","1","28.0640848000","-82.7146818000"
"tampahydeparksupercharger","supercharger","standard charger","1","27.9343983000","-82.4739219000"
"tampawesleychapelsupercharger","supercharger","standard charger","1","28.1941918000","-82.3802042000"
"tamsworthnswsupercharger","supercharger","standard charger","1","-31.0925120000","150.9314520000"
"taoyuantwsupercharger","supercharger","standard charger","1","25.0235940000","121.2764810000"
"telluridecosupercharger","supercharger","standard charger","1","37.9374939000","-107.8122852000"
"thunderbayonsupercharger","supercharger","standard charger","1","48.3808951000","-89.2476823000"
"tianhetianjinsupercharger","supercharger","standard charger","0","23.1180494300","113.3460009000"
"tianjinbaodisupercharger","supercharger","standard charger","1","39.7373160000","117.4036640000"
"tianjinbinhaixinqusupercharger","supercharger","standard charger","1","39.1247050000","117.5841870000"
"tianjinwuqingsupercharger","supercharger","standard charger","1","39.3773920000","117.1338430000"
"tokushimajpsupercharger","supercharger","standard charger","1","34.1727770000","134.5735850000"
"tokyoeastsupercharger","supercharger","standard charger","1","35.6728260000","139.8172260000"
"tomsrivernjsupercharger","supercharger","standard charger","1","39.9537358000","-74.1979458000"
"tonglinganhuisupercharger","supercharger","standard charger","1","30.8245550000","117.7864140000"
"tongzhoubeijingsupercharger","supercharger","standard charger","1","39.9267590000","116.6628120000"
"toowoombaqldsupercharger","supercharger","standard charger","1","-27.5626160000","151.9409570000"
"torontolibertyvillagesupercharger","supercharger","standard charger","1","43.6373781000","-79.4211567000"
"torontoannexsupercharger","supercharger","standard charger","1","43.6698329000","-79.4075850000"
"torontoyongesupercharger","supercharger","standard charger","1","43.7064310000","-79.3986420000"
"traralgonvicsupercharger","supercharger","standard charger","1","-38.2032840000","146.5204730000"
"troyesfrsupercharger","supercharger","standard charger","1","48.2952900000","4.0752400000"
"truronssupercharger","supercharger","standard charger","1","45.3657733000","-63.2869407000"
"tsukubajpsupercharger","supercharger","standard charger","1","36.0336860000","140.1216090000"
"turnhoutbesupercharger","supercharger","standard charger","1","51.3222770000","4.9466140000"
"tustincaliforniasupercharger","supercharger","standard charger","1","33.7420005000","-117.8236391000"
"tuxtlagutierrezsupercharger","supercharger","standard charger","1","16.7516000000","-93.1030000000"
"tverskayaoblastsupercharger","supercharger","standard charger","1","56.3242890000","31.6865210000"
"twobridgessupercharger","supercharger","standard charger","1","40.7136470000","-73.9942500000"
"uppereastsidenysupercharger","supercharger","standard charger","1","40.7748830000","-73.9551590000"
"upsalaonsupercharger","supercharger","standard charger","1","49.0667000000","-90.4917000000"
"valladolidyucsupercharger","supercharger","standard charger","1","20.6896400000","-88.2022488000"
"valleystreamnewyorksupercharger","supercharger","standard charger","1","40.6619830000","-73.7088840000"
"vancouvernorthsupercharger","supercharger","standard charger","1","49.3199816000","-123.0724139000"
"vancouverwestsupercharger","supercharger","standard charger","1","49.3348973000","-123.1667847000"
"venicecaliforniasupercharger","supercharger","standard charger","1","33.9850469000","-118.4694832000"
"venturacaliforniasupercharger","supercharger","standard charger","1","34.2746460000","-119.2290316000"
"verinsupercharger","supercharger","standard charger","1","41.9402500000","-7.4349500000"
"vicenzasupercharger","supercharger","standard charger","1","45.5455900000","11.5355700000"
"victoriabcsupercharger","supercharger","standard charger","1","48.4284207000","-123.3656444000"
"vidaubanfrsupercharger","supercharger","standard charger","1","43.4268510000","6.4319070000"
"vilarealsupercharger","supercharger","standard charger","1","41.3032870000","-7.7435140000"
"visaliacaliforniasupercharger","supercharger","standard charger","1","36.3302284000","-119.2920585000"
"walnutcreekcasupercharger","supercharger","standard charger","1","37.9100783000","-122.0651819000"
"walthammasupercharger","supercharger","standard charger","1","42.3764852000","-71.2356113000"
"wanninghainansupercharger","supercharger","standard charger","1","18.8351190000","110.4013530000"
"wangtaghsupercharger","supercharger","standard charger","1","40.6837121000","-73.5101258000"
"mountgambiersasupercharger","supercharger","standard charger","1","-38.3700950000","142.4975210000"
"washingtondcnesupercharger","supercharger","standard charger","1","38.9097608000","-76.9758274000"
"washingtondcsesupercharger","supercharger","standard charger","1","38.8806676000","-76.9899755000"
"waterburyctsupercharger","supercharger","standard charger","1","41.5581525000","-73.0514965000"
"waterlooonsupercharger","supercharger","standard charger","1","43.4642578000","-80.5204096000"
"wavrebesupercharger","supercharger","standard charger","1","50.7148890000","4.6109400000"
"wawaonsupercharger","supercharger","standard charger","1","47.9924170000","-84.7710588000"
"weinanshaanxisupercharger","supercharger","standard charger","1","34.4990760000","109.5664890000"
"wellingtonnzsupercharger","supercharger","standard charger","1","-41.2874450000","174.7755860000"
"wenzhouzhejiangsupercharger","supercharger","standard charger","1","27.9234940000","120.7025420000"
"westcincinnatiohsupercharger","supercharger","standard charger","1","39.1031182000","-84.5120196000"
"westcovinacasupercharger","supercharger","standard charger","1","34.0686208000","-117.9389526000"
"westforksmesupercharger","supercharger","standard charger","1","45.3779793000","-70.0121667000"
"westnyacknysupercharger","supercharger","standard charger","1","41.0999420000","-73.9917720000"
"westorangenjsupercharger","supercharger","standard charger","1","40.7985699000","-74.2390828000"
"westonflsupercharger","supercharger","standard charger","1","26.1003654000","-80.3997748000"
"whangareisupercharger","supercharger","standard charger","1","-35.7256070000","174.3198820000"
"whistlerbcsupercharger","supercharger","standard charger","0","50.1175550000","-122.9447560000"
"winschotennlsupercharger","supercharger","standard charger","1","53.1424900000","7.0367800000"
"wolfeboronhsupercharger","supercharger","standard charger","1","43.5852069000","-71.2094799000"
"wolfsbergatsupercharger","supercharger","standard charger","1","46.8402800000","14.8433800000"
"wolselysksupercharger","supercharger","standard charger","1","50.4240404000","-103.2769906000"
"woodburnoregonsupercharger","supercharger","standard charger","1","45.1437310000","-122.8553725000"
"woodburynysupercharger","supercharger","standard charger","1","41.3645382000","-74.1059775000"
"woodstocknbsupercharger","supercharger","standard charger","1","46.1502660000","-67.6033952000"
"wuhuanhuisupercharger","supercharger","standard charger","1","31.3471410000","118.4805940000"
"wuzhouguangxisupercharger","supercharger","standard charger","1","23.5564490000","111.1316700000"
"xianshannxicnsupercharger","supercharger","standard charger","1","34.2002740000","108.8345730000"
"xiangtanhunansupercharger","supercharger","standard charger","1","27.8392350000","112.9587620000"
"xiangyanghubeisupercharger","supercharger","standard charger","1","32.1963820000","112.1163560000"
"hangzhousmarthomevalleysupercharger","supercharger","standard charger","0","30.2089940000","120.2580570000"
"beijingseasonsplacesupercharger","supercharger","standard charger","0","39.9150400300","116.3621630400"
"xinyanghenansupercharger","supercharger","standard charger","0","32.1918367200","114.1338454000"
"xinyujiangxisupercharger","supercharger","standard charger","1","27.8542630000","114.8106450000"
"xuanchenganhuisupercharger","supercharger","standard charger","1","30.9618060000","118.8851880000"
"xuchanghenansupercharger","supercharger","standard charger","1","33.9835350000","113.9068520000"
"yakimawashingtonsupercharger","supercharger","standard charger","1","46.6020711000","-120.5058987000"
"yanchengjiangsusupercharger","supercharger","standard charger","1","33.3068620000","120.3466300000"
"ynachiningxiasupercharger","supercharger","standard charger","1","37.7836680000","107.4313140000"
"yangquanshanxisupercharger","supercharger","standard charger","1","37.7998940000","113.6768710000"
"yingchanghubeisupercharger","supercharger","standard charger","0","30.6699470000","111.3664320000"
"yingchuanningxiasupercharger","supercharger","standard charger","1","38.4540770000","106.3085040000"
"yongsinsuwonsupercharger","supercharger","standard charger","1","37.3333512000","127.0880103000"
"seoulyongsansupercharger","supercharger","standard charger","0","37.5393410000","126.9971370000"
"yubacitycaliforniasupercharger","supercharger","standard charger","1","39.1404477000","-121.6169108000"
"yunxiaofujiansupercharger","supercharger","standard charger","1","23.9582530000","117.3400270000"
"zadarcroatiasupercharger","supercharger","standard charger","1","44.1235500000","15.2266300000"
"zhangjiaejehunansupercharger","supercharger","standard charger","1","29.1674470000","110.4356170000"
"zhangzhoufujiansupercharger","supercharger","standard charger","1","24.4925720000","117.7891230000"
"zhaotongyunancnsupercharger","supercharger","standard charger","1","27.2721990000","103.6991360000"
"zhuzhouhunansupercharger","supercharger","standard charger","1","27.8331020000","113.1438840000"
"zhytomyrukrainesupercharger","supercharger","standard charger","1","50.2862480000","28.8013790000"
